1	1.821725	4.760492	3.741978	7.084293	4.744334	7.819779	10.940690	11.345597	10.119246	10.332562	
1	3.883945	3.513264	4.625656	6.138937	5.144193	5.819905	9.913340	9.995480	8.135372	13.896256	
1	3.594534	4.053420	3.418650	3.617994	4.743761	5.208944	8.553828	10.164895	12.151896	10.040113	
1	0.319749	5.878135	2.121170	6.036778	8.398666	6.918791	6.266523	9.734188	8.312954	13.732579	
1	2.926918	2.698219	4.753356	4.065990	5.599900	8.678963	9.196974	10.113588	9.646330	9.576499	
1	2.397129	3.115058	6.113041	6.652990	8.468197	9.876079	7.272897	8.011752	10.684488	13.725376	
1	3.658819	5.157770	6.076560	3.009994	7.385876	8.194586	7.520279	8.494333	12.219024	11.216901	
1	0.368045	2.790677	4.600036	5.872115	5.128329	7.988395	7.032264	11.111058	11.134989	12.947022	
1	0.313862	1.380056	6.203308	4.709608	8.977007	7.053120	7.602588	10.314804	11.441308	11.722465	
1	1.208274	4.029922	2.223459	3.093882	7.868485	6.986596	6.602209	11.034960	8.034496	12.122780	
1	2.348639	3.741158	2.782045	3.669843	4.067803	5.787791	8.975484	10.574736	11.820952	9.873741	
1	4.500884	3.821116	4.610279	3.511859	6.983775	9.669462	9.003683	11.536545	12.994476	11.137270	
1	3.289131	2.663810	3.476838	7.302277	5.601277	6.114398	7.578099	11.153156	12.122078	11.485583	
1	3.537618	3.105451	5.777939	3.199336	5.155155	6.020773	10.534642	10.359289	11.215531	12.642827	
1	3.014973	4.189885	2.221819	5.026135	7.459980	5.210068	7.775382	9.466876	8.141474	10.290689	
1	3.845263	2.037874	2.969383	3.967582	4.164466	8.422138	8.872381	7.116984	9.765108	9.875520	
1	3.353881	3.961036	5.672283	6.826058	7.618576	7.550808	10.487555	10.535586	11.648680	10.393161	
1	1.742590	1.061539	5.295609	6.844449	4.742556	9.320072	10.694699	9.715319	12.164145	9.675128	
1	4.350832	5.221531	3.956661	5.174636	7.965274	6.808919	7.414351	10.290554	9.253077	13.387274	
1	4.457639	3.962683	5.551111	6.367587	5.759090	6.519408	7.244749	10.426830	8.971672	10.976787	
1	4.892891	1.770026	2.822410	7.579074	6.243053	6.544254	10.599949	8.720312	9.078441	9.035281	
1	0.731316	2.512613	5.395300	4.974522	4.868667	5.879792	10.780181	9.160125	8.613772	12.746086	
1	1.942579	3.187163	3.634939	3.452586	6.198616	9.252517	9.182125	11.215891	10.726831	13.192462	
1	3.600849	4.194505	4.698900	6.395644	7.369503	8.452026	9.888195	9.359785	11.938850	11.908561	
1	0.180067	3.103749	6.503361	5.812726	8.042713	9.662507	7.063931	7.608684	8.600277	9.564010	
1	0.298172	3.531759	4.504874	7.675122	8.901475	5.261196	6.496518	10.597973	10.028397	11.361755	
1	4.925150	2.965520	5.094431	5.632021	7.783436	9.421534	10.603181	7.375224	10.049565	11.749025	
1	2.469409	2.749071	5.593540	5.834254	6.905854	5.919515	10.176560	7.800704	11.738546	13.626921	
1	2.429812	3.426770	2.684151	3.812792	7.285751	5.658550	7.852447	8.194862	10.441787	13.759349	
1	3.481180	4.615151	5.743921	4.092556	8.639243	7.819572	9.207444	10.235109	12.582496	9.212344	
1	0.955438	2.663320	5.365788	7.420136	6.005828	5.568222	9.721268	7.009130	8.317496	12.948695	
1	0.639233	2.935825	3.199059	4.330396	6.331363	5.745113	7.364971	8.678154	11.630698	12.825959	
1	4.007467	1.048210	3.467258	4.317971	8.045345	5.581878	9.947487	9.356433	11.657859	9.719358	
1	4.120088	2.027323	2.651087	7.235276	8.606282	7.658880	7.612464	7.417652	10.550677	9.337044	
1	3.055017	2.559458	6.466939	7.936158	7.344905	7.864612	9.433314	9.594648	8.543610	13.924359	
1	1.175040	3.731807	6.919566	5.459732	8.058082	8.143455	9.723854	11.993587	8.131041	11.881293	
1	0.452023	1.282045	3.574944	4.916534	8.691198	9.548690	10.254840	7.619311	12.380753	10.002332	
1	4.279358	3.911053	4.889281	6.535426	6.346832	6.330130	9.364109	10.478344	12.237073	12.907399	
1	4.866545	2.485756	4.659980	6.596879	4.531596	8.044683	10.124826	9.419591	12.440518	10.286660	
1	2.892157	2.530894	6.764774	3.154450	7.024057	9.141757	8.617442	11.990504	11.183996	11.843671	
1	4.660649	4.081578	3.046312	6.090068	7.983098	7.991583	10.864716	9.761689	8.839207	10.850729	
1	1.091886	4.230295	5.180107	5.429576	8.626854	7.678282	7.296771	8.425937	10.747355	13.628289	
1	1.517609	5.123054	3.530579	4.386969	6.578179	9.459635	9.312995	10.063922	12.721195	13.684799	
1	2.739210	1.847062	6.643281	5.580515	8.217677	5.608675	9.324067	8.725583	11.169839	11.695090	
1	4.437083	1.281642	4.626698	3.882836	6.224879	5.214194	10.306368	8.134522	10.337865	10.959510	
1	2.877099	2.580341	2.493315	5.128848	7.267053	7.411447	7.853929	7.550241	8.485372	12.377636	
1	1.591425	5.508814	6.844608	3.815346	5.167131	5.510881	8.864053	10.527490	10.796871	11.894908	
1	1.644118	2.031749	2.380186	6.601762	4.556576	9.279504	6.763659	9.933665	8.632542	10.717555	
1	0.614720	4.040134	2.753828	3.766152	6.836615	7.612408	9.383258	7.369950	8.428389	9.115823	
1	1.091231	1.146496	2.947730	4.191005	6.050133	9.916341	7.371880	9.286368	9.241739	12.609282	
1	1.665732	4.401049	5.637761	5.965375	6.890411	8.102170	8.618046	7.302968	10.244580	12.894299	
1	1.448066	1.328113	4.189412	5.051364	6.576340	7.382271	9.322312	9.239596	12.678128	10.243565	
1	2.130306	2.559707	5.874328	6.139174	8.258530	7.991120	6.020098	10.724282	12.699895	12.932488	
1	2.777867	1.620886	3.967018	6.480729	6.771299	9.575382	10.105633	9.983475	8.133334	11.228060	
1	3.499376	5.023254	6.401059	7.934313	6.089080	8.460206	9.927048	8.533680	9.566219	10.165995	
1	3.740591	4.628896	5.621167	4.145387	8.338329	6.966292	6.644419	11.462322	12.963155	11.257580	
1	3.745390	3.690973	5.059445	6.060893	8.312009	6.004149	8.304029	9.658589	8.968896	10.824473	
1	2.703505	4.696543	3.976815	7.609171	8.033232	9.353551	10.266400	9.556292	12.450483	12.111886	
1	0.220501	4.126177	3.538710	4.626407	8.458222	5.412445	8.691904	11.518074	8.566673	11.795334	
1	3.503655	3.129844	3.451227	7.518713	8.326314	7.813128	7.599817	9.980264	8.068857	10.299193	
-1	-1.590262	-0.570334	-0.530521	0.757354	-0.011284	2.125165	3.440541	2.602332	3.842277	6.664430	
-1	-0.285692	-0.848781	-0.329173	-0.979999	3.174768	4.282969	3.119840	4.637991	5.327268	7.797223	
-1	-1.800912	-2.244614	-0.494429	0.685799	1.846618	4.018788	2.032005	5.774102	4.859536	7.230902	
-1	-1.473547	-1.677029	-1.581314	1.459672	3.131801	0.130603	4.373470	4.118132	6.161240	5.118589	
-1	-1.338869	-0.028538	0.247446	2.953717	3.656240	3.784075	3.140457	2.872922	3.184566	5.088262	
-1	-3.750419	-1.485911	1.804078	1.863432	2.729034	3.979114	2.026932	3.959412	3.475540	4.882971	
-1	-1.688116	-2.501087	-1.068382	-1.614110	2.137686	0.044928	1.897929	3.824278	7.625443	4.732544	
-1	-4.036678	-1.994163	-2.778572	0.227000	0.208013	4.518231	1.700896	5.088609	7.053975	6.818595	
-1	-3.613256	-1.120343	-2.208308	0.769770	1.282373	2.040212	2.152999	5.811879	7.943494	4.761908	
-1	-2.690798	-2.204685	1.115529	1.796553	-0.180225	2.640555	2.557980	6.516684	6.041840	8.465662	
-1	-0.709680	-0.313105	-1.479075	1.465043	0.810410	1.068640	4.339919	5.010722	6.350667	7.349815	
-1	-3.288826	-1.144886	-0.997235	1.318369	1.395795	0.663487	5.721776	2.962675	4.448492	6.913733	
-1	-1.162363	0.228826	-2.825789	1.536036	3.387692	4.866416	1.887009	4.887857	6.329844	7.691740	
-1	-0.340653	-2.820414	1.602262	-1.845423	1.802676	0.489220	3.022542	4.447555	3.623882	8.783501	
-1	-1.263990	-0.896875	-0.663035	1.947852	3.258318	3.811911	5.889988	6.814876	5.149529	8.719009	
-1	-2.607099	-3.535265	-0.096840	2.034938	2.535609	0.090722	3.240813	4.180475	5.585480	5.217207	
-1	-2.462544	-3.213393	0.701513	0.808973	3.539544	0.531053	4.335083	4.401855	6.713086	5.522145	
-1	-3.424511	-0.057543	-2.084306	-0.328254	3.597746	0.974401	5.429438	6.336005	6.769738	4.621653	
-1	-4.367129	-0.527694	-2.149832	0.764647	-0.496415	3.361112	2.665880	3.697487	3.108691	7.692610	
-1	-4.709865	0.506865	-2.998885	1.812120	1.379163	4.584610	3.845030	3.369014	4.774532	4.032047	
-1	-1.645967	-0.592851	-2.210644	-1.261493	1.060358	2.378172	3.797407	6.418269	3.220891	6.131940	
-1	-0.399558	-0.283513	-2.905567	-0.957804	-0.190423	3.288933	2.541753	3.133665	6.624648	6.713031	
-1	-4.337532	-3.115886	0.399025	0.686002	-0.393198	3.948541	1.438488	2.744138	5.511491	8.981493	
-1	-4.712134	-0.973633	-2.707628	2.278228	1.229380	0.283263	1.975919	6.798673	4.756946	7.574295	
-1	-0.078093	0.134398	0.041071	-1.876898	1.342483	0.904451	4.983141	3.631475	7.481767	8.369179	
-1	-3.265518	-3.447087	1.816462	2.602160	0.867207	3.258470	2.163075	3.401108	6.807741	8.600253	
-1	-0.768222	-2.787043	1.241569	2.797433	2.410705	4.332020	5.765086	3.088920	5.466825	7.560749	
-1	-0.122332	-2.234222	-2.160747	-1.370253	2.988924	0.611589	2.816015	5.108558	3.461567	7.834016	
-1	-0.476723	-2.875210	-1.947214	1.206052	3.323836	1.191244	4.674243	3.588293	4.285326	5.236073	
-1	-3.884966	-2.441861	-1.686179	1.878361	-0.300467	2.609210	3.690202	2.101659	5.454068	4.932359	
-1	-4.960856	-2.816446	-0.112022	-0.926668	3.507651	2.644806	3.345456	3.752946	4.544674	8.613259	
-1	-3.071163	-2.397689	-2.571888	-0.446057	1.339789	2.823437	2.462115	3.417589	4.725294	8.446878	
-1	-0.192636	-2.302807	-2.422782	0.582106	2.560488	4.370173	4.229426	2.299025	6.175904	7.627769	
-1	-2.929478	-1.456525	1.443511	0.461289	-0.226226	4.075456	2.177546	2.566078	5.903221	5.172825	
-1	-3.176464	-3.459942	1.935361	0.909002	1.499250	4.567613	2.022624	4.881063	6.308546	8.686525	
-1	-2.314197	0.321948	1.220354	0.502702	3.759863	0.611457	3.614279	6.933367	3.517654	5.136298	
-1	-1.155631	-3.015084	-2.620129	-0.382287	-0.442099	2.889561	1.392429	2.100817	4.080203	5.489448	
-1	-3.146110	0.504511	1.102722	1.844705	0.729738	1.483215	5.212139	4.601005	7.655500	5.417082	
-1	-1.894697	-2.947169	-2.750222	-0.011815	-0.360908	0.622744	1.708335	4.425568	4.266864	8.108390	
-1	-3.707088	-0.681999	0.873661	0.663541	2.659495	4.652838	1.110259	5.634714	4.270369	7.492266	
-1	-0.029833	-1.199645	-0.582626	-0.458891	1.591860	0.906637	2.149109	4.686870	7.998354	5.985708	
-1	-3.624023	-1.156826	-1.785467	1.524054	-0.658332	4.839598	2.795628	3.037275	5.949958	7.458188	
-1	-0.766531	-2.157913	0.058331	-1.399179	2.815681	3.307355	2.965534	6.109906	5.740971	4.546128	
-1	-2.915760	-2.617442	-1.554951	2.484432	1.092041	4.086955	2.079394	2.536397	5.068093	7.277711	
-1	-3.318396	-2.572669	-1.142678	-1.169861	2.163251	3.156787	1.751823	5.483614	3.560231	8.974440	
-1	-3.132722	-0.939039	-0.107897	-0.233392	1.132219	0.570059	5.170846	5.306203	3.645807	7.398472	
-1	-2.094826	0.711485	-2.674322	1.481801	2.542666	2.668606	5.026014	5.008246	5.466727	7.901018	
-1	-3.093666	-1.440943	-1.933920	-0.911398	1.256967	4.767701	3.278068	6.445923	5.705563	8.096874	
-1	-3.510298	-0.870589	1.942415	0.716160	0.487627	3.146270	3.497398	5.045234	6.865108	8.744398	
-1	-3.401189	0.186000	-2.885085	0.055009	1.649662	1.376616	3.115524	3.892684	3.009584	5.982886	
-1	-1.482779	-1.132623	-0.305374	0.416271	0.177148	4.777932	1.661058	4.298537	7.409779	7.506877	
-1	-3.134173	0.042764	-0.096980	-0.636301	2.372512	4.698647	3.300673	6.992401	3.959131	5.122411	
-1	-3.870685	0.204523	-1.221184	1.531504	-0.978850	4.478665	4.406468	6.841025	6.482641	7.611391	
-1	-2.411304	-3.550450	-0.679972	2.263515	1.199643	3.739947	4.654382	4.743459	7.525102	4.426524	
-1	-2.752224	-2.449227	-1.730571	1.250652	0.984346	1.384933	2.556277	5.687048	5.281396	8.846143	
-1	-3.888357	-1.646749	1.280926	2.926706	0.447058	3.343404	4.835590	2.046335	6.857215	6.659046	
-1	-1.141283	-0.573117	0.799541	1.255975	-0.031229	2.557929	3.607253	3.735815	7.796948	6.572545	
-1	-3.389304	-1.300796	-1.275677	-0.847399	2.696891	3.856850	1.413357	5.907108	4.951617	7.824146	
-1	-1.351917	0.729225	0.613237	0.560773	3.908056	0.823354	5.669020	6.661596	6.592390	8.710963	
-1	-0.426994	-3.540984	0.060643	2.551733	2.024237	4.506459	1.955074	5.456832	7.264437	6.621367	
-1	-2.238679	-3.303242	-1.081633	2.964465	2.008660	2.812346	1.975888	2.607295	6.022938	5.791300	
-1	-2.195630	-0.273504	-2.049404	-0.237288	-0.729992	4.791839	1.955873	6.849365	7.557813	8.263746	
-1	-4.250322	-0.915336	0.517655	1.059633	3.991362	0.002381	2.467608	5.108581	6.776921	4.919382	
-1	-3.020212	0.209199	0.411360	0.002309	2.116489	2.201442	4.590961	6.309084	5.718274	8.521943	
-1	-3.015797	-3.333147	-1.751877	-0.056745	1.098660	0.953715	5.428140	2.906358	5.215339	8.227807	
-1	-4.236356	-2.904196	-2.369066	-1.248200	1.314023	3.827708	3.401067	3.023052	3.755050	6.519151	
-1	-0.738124	-3.909126	-1.617381	0.877075	1.320713	0.045969	2.966307	5.925643	3.956127	4.348043	
-1	-3.009296	-1.679107	1.018869	2.533032	3.275136	0.364233	1.855000	4.650073	3.174808	7.303206	
-1	-4.285710	-3.968939	-1.290615	-1.973267	-0.793794	0.625037	4.193930	5.547643	6.425742	8.240144	
-1	-1.848500	-1.810640	1.105131	1.653914	1.840654	4.424706	1.427574	2.376448	7.243046	4.668286	
-1	-2.652566	-3.999361	-2.581144	2.112215	2.138975	3.841147	1.078347	5.077161	6.293317	6.163000	
-1	-2.152332	0.282868	0.510865	1.617437	3.072227	0.427456	2.713177	2.844355	7.131675	5.302630	
-1	-2.596945	-3.952912	-2.098515	1.209166	2.122413	4.097546	1.436313	3.317253	3.841781	8.461240	
-1	-4.346884	0.029854	1.120012	2.437477	-0.774761	1.841510	2.413935	5.557144	5.264476	7.174184	
-1	-4.278892	0.057710	0.352939	-1.453203	-0.610726	2.423261	3.011439	4.074026	7.618069	5.719038	
-1	-0.338859	0.867560	-0.534416	2.719672	1.190281	0.650887	1.717719	6.404360	6.501598	7.815543	
-1	-0.695742	-2.281051	-1.752585	0.807878	2.184174	2.454319	1.700600	3.003179	3.264948	7.704663	
-1	-0.561773	-3.992438	-1.432668	1.611999	2.792086	0.333489	4.957915	4.610420	6.642207	4.875010	
-1	-1.583604	0.212624	1.876500	1.113655	1.411395	3.761835	2.226155	2.112019	3.065908	8.655561	
-1	-1.788435	-1.506996	-2.201199	0.157069	-0.169281	2.698927	4.038595	3.291028	4.608921	7.113420	
-1	-0.213260	0.888572	-0.342422	2.394598	3.734919	2.942805	2.897089	2.691284	7.649826	5.069393	
-1	-2.744419	-2.076902	0.773558	0.470838	-0.883494	2.924827	1.351958	5.981934	7.943704	4.957271	
-1	-2.489869	-1.945987	-1.263603	2.639327	3.816208	2.115244	3.867170	4.074829	4.893321	4.243471	
-1	-3.973987	-2.555067	0.596656	-0.701041	2.260164	4.271782	2.918119	6.300730	4.774308	6.387879	
-1	-1.874505	0.277731	1.784505	0.370925	3.505275	2.892474	4.832385	5.125736	4.637415	5.799471	
-1	-1.171715	-0.240182	1.674102	-0.134756	0.452062	2.050836	2.770751	2.613989	7.381860	5.333099	
-1	-4.617366	0.568398	-2.888300	0.523353	0.711093	3.695605	4.560759	5.298155	4.384703	7.032538	
-1	-1.543052	0.956561	-0.422003	-0.485974	-0.984054	1.631111	3.897877	4.243261	4.139320	6.921592	
-1	-1.440822	-3.717703	1.361544	2.441773	-0.210780	1.776430	2.709573	4.707584	6.068996	7.808886	
-1	-0.641501	-0.678408	-1.632249	0.181290	1.315604	0.885400	4.949282	6.872914	5.919848	8.907889	
-1	-4.277000	-1.288386	0.766105	2.379163	2.440489	4.927328	5.049116	3.400528	3.868423	6.312694	
-1	-4.448477	-1.650349	1.329886	0.414283	-0.411965	2.613882	3.736525	4.173336	3.662838	7.837162	
-1	-2.669040	-3.949755	0.133190	0.337377	3.329379	0.647166	5.516511	6.598739	4.364406	4.105317	
-1	-3.316704	0.312089	-1.946220	2.936398	-0.019579	0.905732	3.996039	5.962049	3.499783	7.008776	
-1	-0.535328	-0.386169	-1.599088	0.242449	2.840696	3.093455	3.302935	3.614426	3.303512	8.835237	
-1	-0.344898	-0.134765	-2.736380	1.048232	-0.715715	4.199822	2.850098	3.964375	5.595348	8.043574	
-1	-1.797934	-3.926851	-2.506896	-1.050189	-0.793019	1.296780	1.814318	6.510922	5.389804	5.638325	
-1	-2.049311	0.590883	1.204901	-1.373942	3.439372	1.202744	4.695919	4.360604	5.360846	6.747358	
-1	-0.844228	-1.452201	-0.336013	-1.247213	-0.313245	0.643474	4.518348	6.897908	3.686603	6.641341	
-1	-1.058266	-2.544055	-1.113908	1.768989	1.469267	3.888303	3.363285	2.008479	4.204837	4.487104	
